id,CodigoBarras,Descripcion,Rubro,PrecioCosto,PorcIVA,PorcUtil,PrecioVenta,Proveedor,Stock,StockMin,StockMax,CtrlStock,Activo
546,7622201703080,JUGO CLIGHT MANZANA,Almacén,0.0,21.0,0.0,350.0,null,0,0,0,false,true
547,7622201703110,JUGO CLIGHT NARANJA,Almacén,0.0,21.0,0.0,350.0,null,0,0,0,false,true
548,7622201703172,JUGO CLIGHT POMELO ROSADO,Almacén,0.0,21.0,0.0,350.0,null,0,0,0,false,true
549,7790070507372,JUGO DE LIMON MINERVA 250 CC,Almacén,0.0,0.0,0.0,800.0,null,0,0,0,false,true
550,7790070507341,JUGO DE LIMON MINERVA 500CC,Almacén,1074.38,21.0,0.0,1300.0,null,0,0,0,false,true
551,7790895641800,JUGO NARANJA CEPITA 1.5L,Bebidas sin Alcohol,0.0,21.0,0.0,2700.0,null,0,0,0,false,true
552,7622201735685,JUGO TANG LIMONADA DULCE,Almacén,0.0,21.0,0.0,350.0,null,0,0,0,false,true
553,7622201705961,JUGO TANG NARANJA,Almacén,0.0,21.0,0.0,350.0,null,0,0,0,false,true
554,7622201735371,JUGO TANG NARANJA MANGO,Almacén,0.0,21.0,0.0,350.0,null,0,0,0,false,true
555,88,KAOTRINA X 500 CC,Sin Clasificar,0.0,21.0,0.0,0.0,null,0,0,0,false,true
556,7794000006188,KETCHUP HELLMANN'S DOY PACK 250 GRS,Almacén,2300.0,0.0,0.0,2300.0,null,0,0,0,false,true
557,77980094047223,LAMPARA LED DABOR 15W,Ferretería,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
558,8888021305562,LAMPARA LED RAYOBAC 10W,Ferretería,1528.93,21.0,0.0,1850.0,null,9,0,0,false,true
559,8888021303957,LAMPARA LED RAYOBAC 12W,Ferretería,0.0,21.0,0.0,1870.0,null,8,0,0,false,true
560,8888021305609,LAMPARA LED RAYOBAC 14W,Ferretería,0.0,21.0,0.0,2300.0,null,5,0,0,false,true
561,8888021303834,LAMPARA LED RAYOBAC 6W,Ferretería,1239.67,21.0,0.0,1500.0,null,9,0,0,false,true
562,7798091030275,LATA ANTARES IPA,Sin Clasificar,0.0,21.0,0.0,2390.0,null,0,0,0,false,true
563,7793147573560,LATA CERVEZA IMPERIAL GOLDEN 473ML,Bebidas con Alcohol,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
564,7792798014361,LATA CERVEZA STELLA,Bebidas con Alcohol,2900.0,0.0,0.0,2900.0,null,0,0,0,false,true
565,7790895002748,LATA COCA COLA 310ML,Bebidas sin Alcohol,743.8,21.0,0.0,900.0,null,0,0,0,false,true
566,7790895002755,LATA FANTA 310ML,Bebidas sin Alcohol,0.0,21.0,0.0,900.0,null,0,0,0,false,true
567,7798048721935,LATA JARDINERA ELIO 300G,Almacén,0.0,21.0,0.0,1100.0,null,0,0,0,false,true
568,7798048721881,LATA LENTEJAS ELIO 3000G,Almacén,0.0,21.0,0.0,1260.0,null,0,0,0,false,true
569,7792350067088,LATA POROTOS INALPA 300G,Almacén,0.0,21.0,0.0,920.0,null,0,0,0,false,true
570,7791250003110,LATA SMIRNOFF ICE,Bebidas con Alcohol,0.0,21.0,0.0,2450.0,null,0,0,0,false,true
571,7790895002762,LATA SPRITE 310ML,Bebidas sin Alcohol,0.0,21.0,0.0,900.0,null,0,0,0,false,true
572,7792798014156,LATON ANDES RUBIA 710,Bebidas con Alcohol,0.0,21.0,0.0,3600.0,null,0,0,0,false,true
573,7792798013975,LATON STELLA RUBIA 710,Bebidas con Alcohol,0.0,21.0,0.0,2800.0,null,0,0,0,false,true
574,73,LAVANDINA 1 1/2 LT,Limpieza,0.0,0.0,0.0,500.0,null,0,0,0,false,true
575,74,LAVANDINA X 5 LT,Limpieza,0.0,0.0,0.0,2900.0,null,0,0,0,false,true
576,7790310985458,LAYS CLASICAS 94 GRS,Almacén,0.0,0.0,0.0,2400.0,null,0,0,0,false,true
577,7790310985236,LAYS X40G,Almacén,0.0,0.0,0.0,1500.0,null,0,0,0,false,true
578,7794820004159,LECHE CHOCOLATADA MILKAUT 200ML,Lácteos,0.0,21.0,0.0,770.0,null,0,0,0,false,true
579,7794820903117,LECHE DESCREMADA MILKAUT 1L,Lácteos,1990.0,0.0,0.0,1990.0,null,0,0,0,false,true
580,7793913012996,LECHE DESCREMADA TREGAR,Lácteos,1528.93,21.0,0.0,1850.0,null,0,0,0,false,true
581,7794710010024,LECHE DESCREMADA VERONICA,Lácteos,0.0,21.0,0.0,1880.0,null,0,0,0,false,true
582,7791118012605,LECHE EN POLVO 200G,Almacén,0.0,21.0,0.0,3000.0,null,0,0,0,false,true
583,7794820903100,LECHE ENTERA  MILKAUT 1L,Lácteos,2000.0,0.0,0.0,2000.0,null,0,0,0,false,true
584,7790742363008,LECHE ENTERA LA SERENISIMA,Lácteos,0.0,21.0,0.0,2100.0,null,0,0,0,false,true
585,7793913001822,LECHE ENTERA TREGAR 1L,Lácteos,1528.93,21.0,0.0,1850.0,null,0,0,0,false,true
586,7790787949656,LECHE ILOLAY DESCREMADA 1L,Lácteos,0.0,21.0,0.0,2050.0,null,0,0,0,false,true
587,7790787949649,LECHE ILOLAY ENTERA,Lácteos,0.0,21.0,0.0,2050.0,null,0,0,0,false,true
588,7790742333605,LECHE LA SERENISIMA ZERO LACTOSA,Lácteos,0.0,21.0,0.0,2460.0,null,0,0,0,false,true
589,7793913013009,LECHE TREGAR 0 LACTOSA,Lácteos,0.0,21.0,0.0,2050.0,null,0,0,0,false,true
590,7791250001482,LEGUI,Bebidas con Alcohol,0.0,0.0,0.0,4380.0,null,0,0,0,false,true
591,7798022225749,LENTEJAS BUON GUSTO 400G,Almacén,0.0,0.0,0.0,950.0,null,0,0,0,false,true
592,7798048720921,LENTEJAS ELIO 400 GRS,Almacén,1850.0,0.0,0.0,1850.0,null,2,0,0,false,true
593,7798018850184,LEVADURA LEVEX,Lácteos,1100.0,0.0,-9.09,1000.0,null,0,0,0,false,true
594,12,LEÑA X KG,Almacén,0.0,0.0,0.0,170.0,null,0,0,0,false,true
595,7792410008006,LICOR CUSENIER DULCE DE LECHE 700 CC,Bebidas con Alcohol,0.0,0.0,0.0,6430.0,null,0,0,0,false,true
596,5011013500642,LICOR SHERIDANS,Bebidas con Alcohol,0.0,21.0,0.0,42750.0,null,0,0,0,false,true
597,7790260015489,LICOR TAMBO DULCE DE LECHE,Bebidas con Alcohol,0.0,21.0,0.0,26700.0,null,0,0,0,false,true
598,7792410504324,LICOR TIA MARIA COFFE 690 ML,Bebidas con Alcohol,7450.0,0.0,0.0,7450.0,null,0,0,0,false,true
599,7792410504331,LICOR TIA MARIA CREAMY  690 ML,Bebidas con Alcohol,0.0,0.0,0.0,11870.0,null,0,0,0,false,true
600,7790260013348,LICOR TRES PLUMAS BANANA AL DULCE DE LECHE,Bebidas con Alcohol,6338.84,21.0,0.0,7670.0,null,0,0,0,false,true
601,7790260002076,LICOR TRES PLUMAS CAFE AL COÑAC,Bebidas con Alcohol,5140.5,21.0,0.0,6220.0,null,0,0,0,false,true
602,7790260013430,LICOR TRES PLUMAS DULCE DE LECHE A LA ALMENDRA,Bebidas con Alcohol,6338.84,21.0,0.0,7670.0,null,0,0,0,false,true
603,7790150260821,LITORAL MATECOCIDO LA VIRGINIA EN SAQUITOS 20 U,Almacén,0.0,0.0,0.0,1550.0,null,0,0,0,false,true
604,7790580131364,LOMO DE ATUN AL NATURAL 170,Almacén,4173.55,21.0,0.0,5050.0,null,0,0,0,false,true
605,7790520028709,LUSTRA MUEBLES CERAMICOL,Limpieza,3669.42,21.0,0.0,4440.0,null,0,0,0,false,true
606,7790520028716,LUSTRAMUEBLES CERAMICOL LAVANDA,Limpieza,3669.42,21.0,0.0,4440.0,null,0,0,0,false,true
607,7790520995315,LYSOFORM,Limpieza,2537.19,21.0,0.0,3070.0,null,0,0,0,false,true
608,7790520028686,LYSOFORM ORIGINAL,Limpieza,0.0,21.0,0.0,3650.0,null,0,0,0,false,true
609,7500435183772,MAGISTRAL 300ML,Limpieza,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
610,7500435216548,MAGISTRAL 500ML,Limpieza,2933.88,21.0,0.0,3550.0,null,0,0,0,false,true
611,7790310984338,MAICITOS PEHUAMAR 125G,Almacén,2300.0,0.0,0.0,2300.0,null,0,0,0,false,true
612,7790310986615,MAICITOS PEHUAMAR 225G,Almacén,0.0,21.0,0.0,4100.0,null,0,0,0,false,true
613,7798048720907,MAIZ PISINGALLO 400G,Almacén,0.0,21.0,0.0,900.0,null,0,0,0,false,true
614,7794000007468,MAIZENA 500G,Sin Clasificar,0.0,21.0,0.0,3200.0,null,0,0,0,false,true
615,7791118013206,MALTA EL POCILLO 115G,Almacén,1487.6,21.0,0.0,1800.0,null,0,0,0,false,true
616,7791118000503,MALTA EL POCILLO 170 GRS,Almacén,2630.0,0.0,0.0,2630.0,null,0,0,0,false,true
617,7791118012353,MALTA ELPOCILLO REPUESTO,Almacén,2066.12,21.0,0.0,2500.0,null,0,0,0,false,true
618,7790580118167,MANI BAÑADO NOEL,Fiestas,0.0,21.0,0.0,1250.0,null,0,0,0,false,true
619,7790580485009,MANI CERVECERO X 100 GR,Almacén,1100.0,0.0,0.0,1100.0,null,0,0,0,false,true
620,7792281802109,MANI CON CASCARA X 100 GR,Almacén,0.0,0.0,0.0,500.0,null,0,0,0,false,true
621,7790380011897,MANI CON CHOCOLATE GEORGALOS,Kiosco,0.0,21.0,0.0,2300.0,null,0,0,0,false,true
622,7794612065719,MANI SALADO X 100 GR,Almacén,0.0,0.0,0.0,500.0,null,0,0,0,false,true
623,7795793102248,MANTECA RAMOLAC 100G,Lácteos,0.0,0.0,0.0,1500.0,null,0,0,0,false,true
624,7795793102088,MANTECA RAMOLAC 200G,Lácteos,2479.34,21.0,0.0,3000.0,null,0,0,0,false,true
625,7790080010862,MANTECA SANCOR CLÁSICA C/VIT. PAQUETE 100 GRS,Lácteos,2200.0,0.0,0.0,2200.0,null,0,0,0,false,true
626,7790080010879,MANTECA SANCOR PAQUETE 200 GRS,Lácteos,4050.0,0.0,0.0,4050.0,null,0,0,0,false,true
627,7798060850019,MANTECA TONADITA 100G,Lácteos,1800.0,0.0,0.0,1800.0,null,0,0,0,false,true
628,7798060850026,MANTECA TONADITA 200G,Lácteos,3400.0,0.0,0.0,3400.0,null,0,0,0,false,true
629,7790380270119,MANTECOL SABOR CAFE,Fiestas,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
630,7591066701015,MAQUINA DE AFEITAR SCHICK 3 FILOS,Perfumería,1322.31,21.0,0.0,1600.0,null,0,0,0,false,true
631,7500435198769,MAQUINA GILLETTE PRESTOBARBA  2  FILOS,Perfumería,1950.0,0.0,0.0,1950.0,null,0,0,0,false,true
632,7798179490854,MARINERAS CON CHIA Y LINO SN,Almacén,0.0,21.0,0.0,1320.0,null,0,0,0,false,true
633,7798035779123,MARINERAS GYM,Almacén,0.0,21.0,0.0,1180.0,null,0,0,0,false,true
634,77989345,MARLBORO CRAFTED CORAL,Sin Clasificar,0.0,21.0,0.0,2200.0,null,0,0,0,false,true
635,7791828900377,MAXI ROLLO FELPITA,Almacén,2450.0,0.0,0.0,2450.0,null,0,0,0,false,true
636,7791866001357,MAYONESA NATURA 1KG,Almacén,0.0,21.0,0.0,4900.0,null,0,0,0,false,true
637,7791866001203,MAYONESA NATURA DOY PACK 250 CC,Almacén,1550.0,0.0,0.0,1550.0,null,0,0,0,false,true
638,7791866001364,MAYONESA NATURA DOY PACK 500 CC,Almacén,2600.0,0.0,0.0,2600.0,null,0,0,0,false,true
639,7791866001197,MAYONESA NATURA SACHET 125 CC,Almacén,0.0,0.0,0.0,700.0,null,0,0,0,false,true
640,7790580504601,MEMBRILLO ARCOR 500G,Lácteos,1818.18,21.0,0.0,2200.0,null,0,0,0,false,true
641,7793046007296,MERMELADA CORMILLOT FRUTILLA LIGHT FRASCO 390 GRS,Almacén,0.0,0.0,0.0,3860.0,null,0,0,0,false,true
642,7793046008019,MERMELADA DULCOR DURAZNO,Almacén,1198.35,21.0,0.0,1450.0,null,0,0,0,false,true
643,7793046008415,MERMELADA DULCOR DURAZNO 454 GRS,Almacén,0.0,0.0,0.0,1840.0,null,0,0,0,false,true
644,7790580508807,MERMELADA DULCOR FRUTILLA 454 GRS,Almacén,0.0,0.0,0.0,2350.0,null,0,0,0,false,true
645,7792260000021,MERMELADA ORIETA DURAZNO,Almacén,1239.67,21.0,0.0,1500.0,null,0,0,0,false,true
646,7798157830030,MIEL 1K EN BOTELLA,Almacén,2730.0,0.0,0.0,2730.0,null,0,0,0,false,true
647,20,MIEL X 500 GR,Almacén,2000.0,0.0,0.0,2000.0,null,0,0,0,false,true
648,7790174001363,MILA DE SOJA CON CEBOLLA VEGETALEX,Alimentos Congelados,0.0,21.0,0.0,2900.0,null,0,0,0,false,true
649,7790174001356,MILA DE SOJA CON ESPINACA,Alimentos Congelados,0.0,21.0,0.0,2500.0,null,0,0,0,false,true
650,7790174001349,MILA DE SOJA TRADICIONAL VEGETALEX,Alimentos Congelados,0.0,21.0,0.0,2600.0,null,0,0,0,false,true
651,12121212,MILAS MERLUZA,Pescados y Mariscos,0.0,21.0,0.0,6500.0,null,0,0,0,false,true
652,7622210795625,MILKA LECHE 20G,Kiosco,413.22,21.0,0.0,500.0,null,0,0,0,false,true
653,7622210795908,MILKA OREO 20G,Kiosco,0.0,21.0,0.0,500.0,null,0,0,0,false,true
654,7794820000304,MILKAUT QUESO RALLADO 40G,Fiambrería,1101.93,21.0,12.5,1500.0,null,0,0,0,false,true
655,7791787100986,MINI PEPAS,Almacén,0.0,21.0,0.0,980.0,null,0,0,0,false,true
656,7793890019124,MIX CERVECERO X 100,Almacén,0.0,0.0,0.0,1000.0,null,0,0,0,false,true
657,7790696000110,MORRONES ENTEROS,Almacén,0.0,21.0,0.0,2770.0,null,0,0,0,false,true
658,7790079001031,MORTADELA MINI PALADINI 300G,Fiambrería,3300.0,0.0,6.06,3500.0,null,0,0,0,false,true
659,7791866004211,MOSTAZA NATURA 250G,Almacén,0.0,0.0,0.0,1300.0,null,0,0,0,false,true
660,7794000006515,MOSTAZA SAVORA SACHET 60 GRS,Almacén,650.0,0.0,0.0,650.0,null,0,0,0,false,true
661,7790520998880,MR MUSCULO ANTIGRASA 450ML,Limpieza,1735.54,21.0,0.0,2100.0,null,0,0,0,false,true
662,7797216001039,NAIPES CASINO X40U,Bazar,2350.0,0.0,0.0,2350.0,null,0,0,0,false,true
663,7797216001046,NAIPES CASINO X50U,Kiosco,0.0,0.0,0.0,2500.0,null,0,0,0,false,true
664,8445291121867,NESQUIK 180G,Almacén,0.0,21.0,0.0,1600.0,null,0,0,0,false,true
665,7792319675781,NORTON CHAMPAÑA EXTRA BRUT 750 ML,Bebidas con Alcohol,0.0,0.0,0.0,7100.0,null,0,0,0,false,true
666,77903501,OBLEA OPERA 55 GRS,Galletitas y Golosinas,0.0,0.0,0.0,390.0,null,0,0,0,false,true
667,77903518,OBLEA OPERA 92 GRS,Galletitas y Golosinas,0.0,0.0,0.0,600.0,null,0,0,0,false,true
668,7790520025395,OFF EN AEROSOL,Limpieza,6611.57,21.0,0.0,8000.0,null,0,0,0,false,true
669,7798162671673,OVEJA  BLACK MALBEC,Bebidas con Alcohol,3900.0,0.0,0.0,3900.0,null,0,0,0,false,true
670,7798162670409,OVEJA BLACK RED BLEND,Bebidas con Alcohol,0.0,21.0,0.0,3800.0,null,0,0,0,false,true
671,7798366580054,PAILAS MANI CON CHOCOLATE 180G,Fiestas,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
672,7793706000971,PALITOS DE MAIZ JULICROC,Almacén,719.01,21.0,0.0,870.0,null,0,0,0,false,true
673,7790580100964,PALITOS SALADOS X 100 GR,Almacén,0.0,0.0,0.0,500.0,null,0,0,0,false,true
674,7791885000423,PALMITOS CUMANA X400G,Almacén,0.0,0.0,0.0,9100.0,null,2,0,0,true,true
675,7790645002554,PALMITOS EN TROZOS ACAPULCO,Almacén,0.0,21.0,0.0,8500.0,null,0,0,0,false,true
676,7796307740666,PALMITOS EN TROZOS SION,Almacén,0.0,21.0,0.0,8500.0,null,0,0,0,false,true
677,7793890258776,PAN CON SALVADO LACTAL,Almacén,0.0,21.0,0.0,2100.0,null,0,0,0,false,true
678,7792360091912,PAN DULCE BONAFIDE CON FRUTAS,Fiestas,0.0,21.0,0.0,3800.0,null,0,0,0,false,true
679,7791672014442,PAN DULCE FANTOCHE CON CHIPS,Fiestas,0.0,21.0,0.0,3600.0,null,0,0,0,false,true
680,7791672014435,PAN DULCE FANTOCHE CON FRUTAS,Fiestas,0.0,21.0,0.0,3600.0,null,0,0,0,false,true
681,7798126074090,PAN DULCE GAONA CON CHIPS,Fiestas,0.0,21.0,0.0,3100.0,null,0,0,0,false,true
682,7791696008717,PAN DULCE LIMIDO CON FRUTAS,Fiestas,0.0,21.0,0.0,2130.0,null,0,0,0,false,true
683,7793890258851,PAN HAMBURGUESAS FARGO,Panadería,0.0,21.0,0.0,1950.0,null,0,0,0,false,true
684,7793890258769,PAN LACTAL BLANCO,Panadería,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
685,7793890258820,PAN LACTAL FARGO,Panadería,0.0,21.0,0.0,2900.0,null,0,0,0,false,true
686,7793890258875,PAN PANCHOS FARGO,Panadería,0.0,21.0,0.0,1950.0,null,0,0,0,false,true
687,7793890258806,PAN PARA HAMBURGUESAS LACTAL,Panadería,1157.02,21.0,0.0,1400.0,null,0,0,0,false,true
688,7790883005003,PAN PARA PANCHOS LA SALTEÑA,Almacén,0.0,21.0,0.0,1100.0,null,0,0,0,false,true
689,7793890258790,PAN PARA PANCHOS LACTAL,Panadería,1157.02,21.0,0.0,1400.0,null,0,0,0,false,true
690,1,PAN X KILO,Panadería,546.66,21.0,23.97,820.0,null,0,0,0,false,true
691,7793706000254,PAPAS FRITAS JULICROC SIN TACC,Almacén,1239.67,21.0,0.0,1500.0,null,0,0,0,false,true
692,7790310985434,PAPAS LAYS JAMON SERRANO 77G,Almacén,0.0,21.0,0.0,2400.0,null,0,0,0,false,true
693,7798187211298,PAPAS QUENTO CHEDDAR,Almacén,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
694,7798187211410,PAPAS QUENTO SALAME,Almacén,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
695,7798112341519,PAPEL ALUMINIO,Bazar,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
696,7791828900261,PAPEL HIGIENICO FELPITA 4 X 50MTS,Perfumería,0.0,21.0,0.0,3000.0,null,0,0,0,false,true
697,7798130889178,PAPEL HIGIENICO VUAL 50MTS,Limpieza,413.22,21.0,0.0,500.0,null,6,0,0,false,true
698,7798112340017,PAPEL MANTECA,Bazar,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
699,7791156433417,PAPEL MANTECA,Bazar,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
700,30052765,PAPELILLOS OCB,Kiosco,750.0,0.0,40.0,1050.0,null,0,0,0,false,true
701,7790580136055,PASAS BAÑADAS MISKY,Fiestas,0.0,21.0,0.0,1300.0,null,0,0,0,false,true
702,7790380037774,PASAS DE UVA CON CHOCOLATE GEORGALOS,Fiestas,0.0,21.0,0.0,2400.0,null,0,0,0,false,true
703,7791218000144,PASCUALINA ORALI,Pastas y Pizzas,1800.0,0.0,0.0,1800.0,null,0,0,0,false,true
704,7792180007315,PASEO 5 SEMILLAS 300G,Galletitas y Golosinas,0.0,0.0,0.0,1200.0,null,0,0,0,false,true
705,7792180006455,PASEO SALVADO 300G,Galletitas y Golosinas,0.0,0.0,0.0,1200.0,null,0,0,0,false,true
706,7794055001022,PASTAS FRESCAS EL SOL,Pastas y Pizzas,0.0,21.0,0.0,2250.0,null,0,0,0,false,true
707,77904744,PASTILLAS LA YAPA 17G,Kiosco,0.0,0.0,0.0,300.0,null,0,0,0,false,true
708,7790360964540,PATE DE FOIE SWIFT 85 GRS,Almacén,960.0,0.0,0.0,960.0,null,5,0,0,false,true
709,7793253000509,PAÑO MORTIMER MULTIUSO,Limpieza,0.0,21.0,0.0,1300.0,null,0,0,0,false,true
710,7798024453980,PAÑO MULTIUSO,Limpieza,0.0,21.0,0.0,850.0,null,0,0,0,false,true
711,7790250000358,PAÑUELO ELITE POR UNIDAD,Perfumería,0.0,21.0,0.0,300.0,null,0,0,0,false,true
712,7798130950014,PAÑUELOS CANDELA X UNIDAD,Perfumería,350.0,0.0,0.0,350.0,null,0,0,0,false,true
713,7798130950021,PAÑUELOS DESCARTABLES CANDELA X6,Perfumería,0.0,0.0,0.0,2490.0,null,0,0,0,false,true
714,7790250054962,PAÑUELOS ELITE X6,Perfumería,0.0,21.0,0.0,1590.0,null,0,0,0,false,true
715,7791787100924,PEPAS TRIO 320G,Galletitas y Golosinas,1100.0,0.0,0.0,1100.0,null,0,0,0,false,true
716,7791787000040,PEPAS TRIO 500G,Galletitas y Golosinas,0.0,21.0,0.0,1250.0,null,0,0,0,false,true
717,7791787100979,PEPAS TRIO FRUTOS DEL BOSQUE,Sin Clasificar,0.0,21.0,0.0,980.0,null,0,0,0,false,true
718,7791787101051,PEPAS TRIO FUTOS DEL BOSQUE,Galletitas y Golosinas,1115.7,21.0,0.0,1350.0,null,0,0,0,false,true
719,11,PERFUMINA 1 1/2L,Limpieza,580.0,0.0,-5.17,550.0,null,0,0,0,false,true
720,1112,PERFUMINA 5L,Limpieza,3400.0,0.0,8.82,3700.0,null,1,0,0,false,true
721,7791884001124,PETACA DERNA CAFE AL COÑAC,Bebidas con Alcohol,0.0,21.0,0.0,1300.0,null,0,0,0,false,true
722,7791884001162,PETACA DULCE DE LECHE,Bebidas con Alcohol,0.0,21.0,0.0,1100.0,null,0,0,0,false,true
723,7791884001384,PETACA RON CRAZY,Bebidas con Alcohol,0.0,21.0,0.0,1300.0,null,0,0,0,false,true
724,7791884001148,PETACA WHISKY 200ML,Bebidas con Alcohol,0.0,21.0,0.0,1300.0,null,0,0,0,false,true
725,86,PH ACIDO 1 LT,Limpieza,0.0,0.0,0.0,1700.0,null,0,0,0,false,true
726,85,PH ACIDO X 5 LT,Limpieza,7500.0,0.0,0.0,7500.0,null,0,0,0,false,true
727,7790360720115,PICADILLO DE CARNE SWIFT 90 GRS,Almacén,554.29,0.0,44.33,800.0,null,0,0,0,false,true
728,7792860005778,PICO DULCE LED,Kiosco,0.0,21.0,0.0,200.0,null,0,0,0,false,true
729,039800011329,PILA CHICA DE 1.5 VOLT ENERGIZER MAX  4 UN,Kiosco,0.0,0.0,0.0,0.0,null,0,0,0,false,true
730,7790150550588,PIMIENTA BLANCA ALICANTE,Almacén,0.0,21.0,0.0,1660.0,null,0,0,0,false,true
731,7791473000019,PIONONO 200G,Fiestas,0.0,21.0,0.0,3000.0,null,0,0,0,false,true
732,7798044150555,PIPAS GIGANTES X 50G,Kiosco,454.55,21.0,0.0,550.0,null,0,0,0,false,true
733,7790580138738,POLENTA PRESTO PRONTA 490G,Almacén,1123.97,21.0,0.0,1360.0,null,0,0,0,false,true
734,7790580660000,POLENTA PRESTO PRONTA 500 GRS,Almacén,0.0,0.0,0.0,1220.0,null,0,0,0,false,true
735,7797453000055,POLLO ALITAS,Carnicería,0.0,0.0,0.0,1850.0,null,0,0,0,false,true
736,4,POLLO ENTERO,Carnicería,0.0,0.0,0.0,2700.0,null,0,0,0,false,true
737,7891079012253,POLLO LOCO,Carnicería,0.0,0.0,0.0,2300.0,null,0,0,0,false,true
738,7790670003021,POLLO MILANESAS,Carnicería,3900.0,0.0,7.69,4200.0,null,0,0,0,false,true
739,3,POLLO PATA MUSLO,Carnicería,1320.0,0.0,81.82,2400.0,null,0,0,0,false,true
740,7798019890011,POLLO PECHUGA,Carnicería,0.0,0.0,0.0,4900.0,null,0,0,0,false,true
741,7791775000779,POLVO DE HORNEAR,Almacén,1074.38,21.0,0.0,1300.0,null,0,0,0,false,true
742,7798048721942,POROTOS ELIO 300G,Almacén,0.0,0.0,0.0,1200.0,null,6,0,0,true,true
743,7622201704643,POSTRE ROYAL VAINILLA 90 GRS,Almacén,660.0,0.0,40.0,924.0,null,0,0,0,false,true
744,7791337008441,POSTRE SERENITO,Lácteos,1214.88,21.0,0.0,1470.0,null,0,0,0,false,true
745,7790895641183,POWERADE FRUTAS TROPICALES 500 ML,Bebidas sin Alcohol,1600.0,0.0,0.0,1600.0,null,0,0,0,false,true
746,7790895640018,POWERADE MANZANA 500ML,Bebidas sin Alcohol,0.0,0.0,0.0,1600.0,null,0,0,0,false,true
747,7790895640025,POWERADE MOUNTAIN BLAST 500 ML,Bebidas sin Alcohol,1600.0,0.0,0.0,1600.0,null,0,0,0,false,true
748,7500435189453,PRESTOBARBA GILLETTE 3 FILOS,Perfumería,1776.86,21.0,0.0,2150.0,null,0,0,0,false,true
749,7798162670713,PROFUGO MALBEC,Bebidas con Alcohol,3900.0,0.0,0.0,3900.0,null,0,0,0,false,true
750,7790770602209,PROTECTORES DIARIOS CALIPSO 80 UNIDADES,Perfumería,2237.0,0.0,39.92,3130.0,null,0,0,0,false,true
751,7790770601165,PROTECTORES DIARIOS CALIPSO X 20UNIDADES,Perfumería,0.0,21.0,0.0,2220.0,null,0,0,0,false,true
752,7798060853355,PROVOLONE 10 FETAS,Lácteos,1561.98,21.0,0.0,1890.0,null,0,0,0,false,true
753,7794000006379,PURE DE PAPAS KNORR 125 GRS,Almacén,2400.0,0.0,4.17,2500.0,null,0,0,0,false,true
754,8445290367327,PURE DE PAPAS MAGGI 200 GRS,Almacén,1335.71,0.0,40.0,1870.0,null,0,0,0,false,true
755,7790036973036,PURE DE TOMATE HUERTA 210G,Almacén,0.0,0.0,0.0,560.0,null,0,0,0,false,true
756,7790036567440,PURE DE TOMATE HUERTA 530 GRS,Almacén,0.0,0.0,0.0,950.0,null,0,0,0,false,true
757,7798187211281,QUENTO JAMON SERRANO 90G,Almacén,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
758,7798187211304,QUENTO KETCHUP 90G,Almacén,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
759,7798187211335,QUENTO PAPAS ONDULADAS 100G,Almacén,0.0,0.0,0.0,2000.0,null,0,0,0,false,true
760,7798060853270,QUESO  CHEDDAR 10 FETAS TONADITA,Fiambrería,2300.0,0.0,0.0,2300.0,null,0,0,0,false,true
761,7798060853423,QUESO AZUL 10 FETAS,Lácteos,1636.36,21.0,0.0,1980.0,null,0,0,0,false,true
762,7790787960576,QUESO CREMA ILOLAY,Lácteos,0.0,21.0,0.0,3050.0,null,0,0,0,false,true
763,7794820903063,QUESO CREMA MILKAUT,Fiambrería,2842.98,21.0,0.0,3440.0,null,0,0,0,false,true
764,7793913013207,QUESO CREMA TREGAR,Lácteos,0.0,21.0,0.0,2500.0,null,0,0,0,false,true
765,7791564012495,QUESO FUNDIDO ADLER AZUL 100 GRS,Lácteos,0.0,0.0,0.0,2300.0,null,0,0,0,false,true
766,7791564012501,QUESO FUNDIDO ADLER FONTINA 100 GRS,Lácteos,0.0,0.0,0.0,2300.0,null,0,0,0,false,true
767,7791564012488,QUESO FUNDIDO ADLER JAMON 100 GRS,Lácteos,0.0,0.0,0.0,2300.0,null,0,0,0,false,true
768,7791564012525,QUESO FUNDIDO ADLER SALAME 100 GRS,Lácteos,0.0,0.0,0.0,2300.0,null,0,0,0,false,true
769,7790079023101,QUESO PROVOLETA PALADINI,Sin Clasificar,0.0,21.0,0.0,3350.0,null,0,0,0,false,true
770,7790080014709,QUESO RALLADO SANCOR REGGIANITO 40 GRS,Fiambrería,995.17,0.0,40.68,1400.0,null,0,0,0,false,true
